발생년,발생년월일시,주야,요일,사망자수,부상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,가해자법규위반,도로형태_대분류,도로형태,가해자_당사자종별,피해자_당사자종별,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
2020,2020-08-07 09,주,금,1,0,0,0,0,인천,미추홀구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,927011,1940255,126.6747026,37.45861773
2020,2020-08-07 10,주,금,2,2,1,1,0,경북,영천시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,화물차,승용차,1126510,1773765,128.90279,35.95241549
2020,2020-08-07 12,주,금,1,1,0,1,0,강원,원주시,차대차,측면충돌,측면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,1034061,1909547.9,127.8837371,37.18408633
2020,2020-08-07 12,주,금,1,0,0,0,0,충북,영동군,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로부근,화물차,보행자,1016410,1792422,127.6823718,36.1286847
2020,2020-08-07 13,주,금,1,0,0,0,0,경기,용인시,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,화물차,보행자,964994,1917275,127.1052538,37.25370253
2020,2020-08-07 18,야,금,1,1,1,0,0,경기,용인시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,자전거,보행자,974496,1914628,127.2124926,37.23015135
2020,2020-08-07 19,야,금,1,0,0,0,0,경기,안산시,차량단독,기타,기타,과속,단일로,기타단일로,이륜차,없음,935126,1923234,126.7679457,37.30581079
2020,2020-08-07 23,야,금,1,1,0,1,0,전북,전주시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,965663,1759759,127.1198153,35.83373351
2020,2020-08-08 00,야,토,1,0,0,0,0,경북,경산시,차대사람,횡단중,횡단중,신호위반,교차로,교차로부근,화물차,보행자,1111989.6,1757140.6,128.7394815,35.8043368
2020,2020-08-08 03,야,토,1,1,1,0,0,대구,달성군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,1084699.7,1741668.5,128.43585,35.66758834
2020,2020-08-08 06,주,토,1,0,0,0,0,경남,산청군,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1031962,1697536,127.8514317,35.27278363
2020,2020-08-08 07,주,토,1,0,0,0,0,경북,구미시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1078251,1800312,128.3703818,36.19679271
2020,2020-08-08 11,주,토,1,5,2,3,0,충남,천안시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승합차,981567,1859396,127.2935532,36.73243476
2020,2020-08-08 13,주,토,1,0,0,0,0,경남,의령군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1058730,1707597,128.1464625,35.3622847
2020,2020-08-08 14,주,토,2,1,1,0,0,대구,달성군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1086830,1755285,128.4608582,35.79015699
2020,2020-08-08 21,야,토,1,0,0,0,0,충북,청주시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,1016188,1850619,127.6811176,36.65335236
2020,2020-08-09 03,야,일,1,0,0,0,0,인천,남동구,차대차,추돌,추돌,안전운전 의무 불이행,단일로,교량위,화물차,화물차,932810,1933949,126.7408415,37.40222159
2020,2020-08-09 04,야,일,1,0,0,0,0,충남,천안시,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,965903,1866466,127.1178053,36.7957343
2020,2020-08-09 05,야,일,1,1,0,1,0,경기,의정부시,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로부근,승용차,화물차,960947,1967365,127.0569613,37.70502429
2020,2020-08-09 16,주,일,1,2,2,0,0,충북,영동군,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,특수차,승용차,1035031,1802263,127.8897514,36.21691218
2020,2020-08-09 17,주,일,1,0,0,0,0,경북,의성군,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로부근,화물차,자전거,1107729,1815896,128.7003561,36.33442712
2020,2020-08-09 18,야,일,1,5,4,1,0,대구,서구,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,1096010,1763112,128.5633697,35.85986007
2020,2020-08-09 19,야,일,1,0,0,0,0,서울,관악구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,951997.3,1943546,126.9569972,37.48991582
2020,2020-08-09 20,야,일,1,1,1,0,0,대전,서구,차량단독,주/정차차량 충돌,주/정차차량 충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,987102,1811084,127.3563513,36.29698679
2020,2020-08-10 05,야,월,1,0,0,0,0,서울,금천구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승용차,이륜차,947185.6,1941355.4,126.9027274,37.46990879
2020,2020-08-10 06,주,월,1,0,0,0,0,강원,춘천시,차대사람,횡단중,횡단중,보행자 보호의무 위반,단일로,기타단일로,화물차,보행자,1020274,1986406,127.7305343,37.87725164
2020,2020-08-10 11,주,월,1,1,1,0,0,경북,상주시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1052039,1836476,128.0812633,36.52457382
2020,2020-08-10 12,주,월,1,1,1,0,0,전북,완주군,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,원동기장치자전거,974324,1787202,127.214822,36.08142184
2020,2020-08-10 13,주,월,1,0,0,0,0,강원,홍천군,차대사람,보도통행중,보도통행중,안전운전 의무 불이행,단일로,지하차도(도로)내,화물차,보행자,1033017.3,1965041.5,127.8744625,37.68431957
2020,2020-08-10 13,주,월,1,1,1,0,0,전남,무안군,차량단독,도로이탈,도로이탈 기타,과속,단일로,기타단일로,승용차,없음,896085.3,1665861.9,126.3614998,34.98234289
2020,2020-08-10 13,주,월,1,0,0,0,0,경남,진주시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로부근,이륜차,없음,1070003,1687319,128.2688099,35.17872631
2020,2020-08-10 13,주,월,1,0,0,0,0,대전,서구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로횡단보도내,화물차,보행자,986441,1811849,127.3489763,36.30387455
2020,2020-08-10 14,주,월,1,1,0,1,0,경기,화성시,차대차,추돌,추돌,안전거리 미확보,단일로,기타단일로,화물차,화물차,933124,1920215,126.7456282,37.27845804
2020,2020-08-10 16,주,월,1,0,0,0,0,인천,남동구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,934267,1936506,126.7570748,37.42537248
2020,2020-08-10 16,주,월,1,0,0,0,0,경기,동두천시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,960972,1988882,127.0560857,37.89895665
2020,2020-08-10 21,야,월,1,2,2,0,0,서울,광진구,차대차,정면충돌,정면충돌,신호위반,교차로,교차로내,원동기장치자전거,승용차,962639,1948832,127.0771031,37.53805259
2020,2020-08-10 22,야,월,1,0,0,0,0,경기,광주시,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,화물차,보행자,978801,1935016,127.2604399,37.41403379
2020,2020-08-10 22,야,월,1,1,0,1,0,경기,화성시,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,963314,1907021,127.0868139,37.16120955
2020,2020-08-11 00,야,화,2,0,0,0,0,충북,청주시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,기타,기타,승용차,승용차,986419.4,1857463.6,127.3479335,36.71509638
2020,2020-08-11 00,야,화,1,0,0,0,0,경기,파주시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,937631,1972664,126.7920123,37.75149172
2020,2020-08-11 01,야,화,1,0,0,0,0,경기,수원시,차대사람,횡단중,횡단중,과속,단일로,기타단일로,승용차,보행자,958048,1920995,127.0267194,37.2869465
2020,2020-08-11 02,야,화,1,0,0,0,0,경북,칠곡군,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1089483,1784769,128.4935315,36.0557084
2020,2020-08-11 09,주,화,1,6,5,1,0,전남,고흥군,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,990561,1619565,127.397096,34.57014268
2020,2020-08-11 11,주,화,1,0,0,0,0,전북,정읍시,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로부근,화물차,자전거,944258,1727461,126.8850647,35.54155489
2020,2020-08-11 20,야,화,1,0,0,0,0,대구,달서구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,1096987.7,1762603.7,128.5741348,35.85518164
2020,2020-08-12 00,야,수,1,0,0,0,0,충남,공주시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,966129,1845853,127.1212514,36.60992274
2020,2020-08-12 05,야,수,1,0,0,0,0,경남,하동군,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,교차로,교차로부근,이륜차,없음,1038131,1686513,127.9187493,35.17317466
2020,2020-08-12 06,주,수,1,0,0,0,0,경북,영주시,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,화물차,자전거,1101128,1870651,128.6340149,36.82866669
2020,2020-08-12 08,주,수,1,0,0,0,0,충남,보령시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,917170,1816418,126.5769848,36.34159694
2020,2020-08-12 13,주,수,1,3,0,3,0,충남,서천군,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로부근,화물차,승용차,921409,1791438,126.6267244,36.11676909
2020,2020-08-12 14,주,수,1,2,2,0,0,강원,홍천군,차대차,정면충돌,정면충돌,중앙선 침범,단일로,지하차도(도로)내,승용차,승용차,1018204.8,1970297.6,127.7066009,37.73210808
2020,2020-08-12 15,주,수,1,0,0,0,0,경기,안성시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,없음,978710,1898349,127.2604601,37.08351642
2020,2020-08-12 15,주,수,1,0,0,0,0,전북,익산시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,951667.4,1771186.2,126.9641655,35.9361679
2020,2020-08-12 17,주,수,1,0,0,0,0,대전,서구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,화물차,보행자,990129,1817616,127.3899811,36.35591137
2020,2020-08-12 20,야,수,1,1,1,0,0,전남,무안군,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로내,승용차,이륜차,908764,1650309,126.5020875,34.84333787
2020,2020-08-12 20,야,수,1,0,0,0,0,대구,달성군,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,1082326.1,1750165.3,128.4104977,35.74439004
2020,2020-08-12 21,야,수,1,0,0,0,0,대전,중구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,990125,1813048,127.3899944,36.31472888
2020,2020-08-13 01,야,목,1,0,0,0,0,경남,거창군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,자전거,1037304,1743484,127.9122773,35.68688856
2020,2020-08-13 07,주,목,1,0,0,0,0,경기,파주시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로횡단보도내,자전거,승용차,938922,1971386,126.8067737,37.7400607
2020,2020-08-13 10,주,목,1,0,0,0,0,서울,영등포구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,자전거,화물차,948069.9,1946644,126.912354,37.51762613
2020,2020-08-13 14,주,목,1,0,0,0,0,강원,춘천시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로부근,승용차,없음,1024509,1974165,127.7782752,37.76681855
2020,2020-08-13 14,주,목,1,0,0,0,0,인천,계양구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,932221,1948481,126.7328498,37.53315425
2020,2020-08-13 15,주,목,1,0,0,0,0,충남,천안시,차대차,측면충돌,측면충돌,안전거리 미확보,단일로,기타단일로,이륜차,승용차,970059,1866931,127.164371,36.80006665
2020,2020-08-13 16,주,목,1,0,0,0,0,경기,화성시,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,교차로,교차로부근,농기계,없음,929258,1916125,126.7024117,37.2413083
2020,2020-08-13 22,야,목,1,0,0,0,0,부산,서구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승합차,보행자,1138395,1681372,129.0187534,35.11802492
2020,2020-08-13 23,야,목,1,1,0,1,0,대구,달서구,차대차,기타,기타,신호위반,교차로,교차로내,이륜차,화물차,1090956,1762151,128.5072919,35.85167923
2020,2020-08-14 00,야,금,1,0,0,0,0,경북,상주시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,1071172,1817953,128.2932569,36.356367
2020,2020-08-14 07,주,금,1,0,0,0,0,경북,청도군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,화물차,1099879,1737830,128.6030651,35.6315649
2020,2020-08-14 08,주,금,1,0,0,0,0,서울,용산구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,화물차,승용차,953231,1949663,126.9705628,37.54511321
2020,2020-08-14 09,주,금,1,0,0,0,0,전남,순천시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,981220,1671665,127.2940958,35.03983514
2020,2020-08-14 11,주,금,1,0,0,0,0,경남,밀양시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,화물차,보행자,1113421,1721836,128.7503516,35.48592562
2020,2020-08-14 11,주,금,1,0,0,0,0,경기,고양시,차대사람,횡단중,횡단중,신호위반,교차로,교차로횡단보도내,화물차,보행자,935087,1965813,126.7637474,37.68956952
2020,2020-08-14 16,주,금,1,0,0,0,0,전남,해남군,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,건설기계,원동기장치자전거,919495,1602032,126.6240341,34.40893366
2020,2020-08-14 19,야,금,1,0,0,0,0,경기,여주시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로부근,승용차,없음,1014266,1911980,127.6607711,37.2065219
2020,2020-08-14 20,야,금,1,1,1,0,0,충남,보령시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,화물차,이륜차,918318,1826077,126.5887606,36.42876341
2020,2020-08-15 03,야,토,1,1,0,1,0,대구,수성구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,이륜차,승용차,1103885,1762863,128.6505425,35.85681195
2020,2020-08-15 05,야,토,2,1,0,1,0,경북,영천시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,1131667,1776627,128.9604314,35.97752898
2020,2020-08-15 06,주,토,1,0,0,0,0,경기,안산시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로내,승용차,없음,938387,1922126,126.804833,37.29604594
2020,2020-08-15 12,주,토,1,2,1,0,1,경기,파주시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,농기계,953625,1998384,126.9719096,37.98424963
2020,2020-08-15 14,주,토,1,2,1,1,0,경북,청도군,차대차,정면충돌,정면충돌,중앙선 침범,단일로,지하차도(도로)내,화물차,승용차,1099641,1741481,128.6008885,35.66450199
2020,2020-08-15 16,주,토,1,2,1,1,0,충북,청주시,차대차,측면충돌,측면충돌,과속,교차로,교차로내,승용차,승용차,1004032,1846661,127.5450909,36.61780022
2020,2020-08-15 21,야,토,1,0,0,0,0,경북,경주시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,1161731,1761535,129.2906962,35.83700374
