번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(x),좌표정보(y),환경업무구분명,업종구분명,종별명,주생산품명,배출시설조업시간,배출시설연간가동일수,방지시설조업시간,방지시설연간가동일수
444,가축분뇨 수집운반업,09_30_01_P,4060000,4.06E+17,2000.12.15,,1,영업/정상,3,영업,,,,,031-959-2421,,,경기도 파주시 파평면 덕천리 542,경기도 파주시 파평면 장마루1길 283-50,10801,파주연천축산업협동조합,2021.4.14 15:58,U,2021.4.16 2:40,,186696.5641,493071.0084,분뇨등관련영업관리,,,,,,,
445,가축분뇨 수집운반업,09_30_01_P,4060000,4.06E+17,2001.1.2,,1,영업/정상,3,영업,,,,,031-949-8697,,413-841,경기도 파주시 탄현면 갈현리 792-49,경기도 파주시 탄현면 장릉로102번길 38-14,413-841,통일위생,2020.2.6 10:08,U,2020.2.8 2:40,,174120.6232,474113.3252,분뇨등관련영업관리,,,,,,,
446,가축분뇨 수집운반업,09_30_01_P,4060000,4.06E+17,2000.9.7,,1,영업/정상,3,영업,,,,,,,,경기도 파주시 월롱면 영태리 388-44,경기도 파주시 월롱면 통일로642번길 166,10945,호경,2022.9.23 15:39,U,2022.9.25 2:40,,181903.471,473922.5906,분뇨등관련영업관리,,,,,0,,0
447,가축분뇨 수집운반업,09_30_01_P,4010000,4.01E+17,2011.8.2,,1,영업/정상,3,영업,,,,,031 3129944,,,경기도 시흥시 대야동 441-5 상우정공,"경기도 시흥시 복지로93번길 14-1, 상우정공 (대야동)",14906,시흥환경,2023.6.23 11:37,U,2023.6.25 2:40,,181416.3524,438525.7717,분뇨등관련영업관리,,,,,0,,0
448,가축분뇨 수집운반업,09_30_01_P,5340000,5.34E+17,2009.3.18,,1,영업/정상,3,영업,,,,,055-852-0020,,,경상남도 사천시 사천읍 수석리 313-3,경상남도 사천시 사천읍 청심길 46-4,52520,사천위생,2023.5.3 15:17,U,2023.5.5 2:40,,298766.7535,176169.413,분뇨등관련영업관리,,,,,0,,0
449,가축분뇨 수집운반업,09_30_01_P,5340000,5.34E+17,2015.11.12,,1,영업/정상,3,영업,,,,,055-852-2456,,,"경상남도 사천시 곤명면 봉계리 748-2 ,746, 747-3",,,농업회사법인(주)에코,2022.7.12 8:01,U,2022.7.14 2:40,축산분뇨 처리업,284535.4239,178343.1837,분뇨등관련영업관리,축산분뇨 처리업,,,,0,,0
450,가축분뇨 수집운반업,09_30_01_P,5080000,5.08E+17,2007.11.14,,1,영업/정상,3,영업,,,,,,,,경상북도 구미시 공단동 758 우림필유아파트 107동 1306호,"경상북도 구미시 수출대로3길 130, 우림필유아파트 107동 1306호 (공단동, 우림필유아파트)",39247,원진환경,2023.4.18 16:52,U,2023.4.20 2:40,분뇨 및 축산폐기물 처리업,323524.0146,292241.347,분뇨등관련영업관리,분뇨 및 축산폐기물 처리업,,,,0,,0
451,가축분뇨 수집운반업,09_30_01_P,5080000,5.08E+17,2015.6.19,,1,영업/정상,3,영업,,,,,,,730-862,경상북도 구미시 도개면 궁기리 705-1,경상북도 구미시 도개면 도안로 90-49,730-862,선산퇴비,2020.11.20 15:14,U,2020.11.22 2:40,,319709.7669,311843.2916,분뇨등관련영업관리,,,,,,,
452,가축분뇨 수집운반업,09_30_01_P,5080000,5.08E+17,2015.7.13,,1,영업/정상,3,영업,,,,,,,,경상북도 구미시 무을면 백자리 397-1,경상북도 구미시 무을면 백자2길 20,39101,대원퇴비,2020.11.20 15:14,U,2020.11.22 2:40,,310265.0298,305215.2871,분뇨등관련영업관리,,,,,,,
453,가축분뇨 수집운반업,09_30_01_P,5080000,5.08E+17,2015.8.25,,1,영업/정상,3,영업,,,,,,,,경상북도 구미시 고아읍 외예리 460-1,경상북도 구미시 고아읍 선산대로 1220 (에덴아파트),39137,형제퇴비,2020.11.20 15:18,U,2020.11.22 2:40,,315314.1266,298925.2899,분뇨등관련영업관리,,,,,,,
454,가축분뇨 수집운반업,09_30_01_P,5080000,5.08E+17,2015.8.25,,1,영업/정상,3,영업,,,,,,,,경상북도 구미시 선산읍 동부리 476-2,경상북도 구미시 선산읍 선산중앙로 109-1,39119,선주퇴비,2020.11.20 15:11,U,2020.11.22 2:40,,317072.3852,305518.3575,분뇨등관련영업관리,,,,,,,
455,가축분뇨 수집운반업,09_30_01_P,4080000,4.08E+17,2000.4.22,,1,영업/정상,3,영업,,,,,031 675 5103,,456-913,경기도 안성시 일죽면 화봉리 575-1,경기도 안성시 일죽면 금일로 248,456-913,동우케미칼,2012.5.22 9:33,I,2018.8.31 23:59,,242206.45,397062.0162,분뇨등관련영업관리,,,,,,,
456,가축분뇨 수집운반업,09_30_01_P,5080000,5.08E+17,2017.7.7,,1,영업/정상,3,영업,,,,,,,,경상북도 구미시 도개면 궁기리 176-32,,,부농 바이오(퇴비)산업,2020.11.20 15:19,U,2020.11.22 2:40,축산관련 서비스업,319689.8466,311448.2363,분뇨등관련영업관리,축산관련 서비스업,,,,,,
457,가축분뇨 수집운반업,09_30_01_P,4080000,4.08E+17,2004.5.27,,1,영업/정상,3,영업,,,,,316753264,,456-872,경기도 안성시 보개면 구사리 259-2,경기도 안성시 보개면 남사당로 100,456-872,안성양돈협회영농조합법인,2021.7.7 9:12,U,2021.7.9 2:40,,226491.6248,391746.2109,분뇨등관련영업관리,,,,,0,,0
458,가축분뇨 수집운반업,09_30_01_P,5080000,5.08E+17,2018.7.5,,1,영업/정상,3,영업,,,,,,,,경상북도 구미시 해평면 괴곡리 301-4,경상북도 구미시 해평면 강동로 1264-4,39155,경북퇴비,2020.11.20 15:20,U,2020.11.22 2:40,축산관련 서비스업,327280.1654,297678.233,분뇨등관련영업관리,축산관련 서비스업,,,,,,
459,가축분뇨 수집운반업,09_30_01_P,4080000,4.08E+17,2004.10.25,,1,영업/정상,3,영업,,,,,,,456-120,경기도 안성시 창전동 124-2,경기도 안성시 장기1길 61 (창전동),456-120,제일환경,2013.5.30 9:36,I,2018.8.31 23:59,,224135.4638,389145.6844,분뇨등관련영업관리,,,,,,,
460,가축분뇨 수집운반업,09_30_01_P,4080000,4.08E+17,2011.3.22,,1,영업/정상,3,영업,,,,,,,456-853,경기도 안성시 서운면 인리 124-10,경기도 안성시 서운면 서운중앙길 47,456-853,제왕환경,2017.8.23 12:48,I,2018.8.31 23:59,,223079.4199,382206.377,분뇨등관련영업관리,,,,,,,
461,가축분뇨 수집운반업,09_30_01_P,5310000,5.31E+17,2016.12.29,,1,영업/정상,3,영업,,,,,,,,경상남도 진주시 대곡면 유곡리 524,경상남도 진주시 대곡면 유곡로 230,52605,산과들,2018.10.23 11:26,U,2018.10.25 2:37,,304509.4696,197557.5226,분뇨등관련영업관리,,,,,,,
462,가축분뇨 수집운반업,09_30_01_P,5310000,5.31E+17,2002.5.29,,1,영업/정상,3,영업,,,,,,,660-913,경상남도 진주시 대곡면 유곡리 311-1,,,영우환경,2016.12.16 11:43,I,2018.8.31 23:59,분뇨 및 축산폐기물 처리업,,,분뇨등관련영업관리,분뇨 및 축산폐기물 처리업,,,,,,
463,가축분뇨 수집운반업,09_30_01_P,5310000,5.31E+17,2003.7.23,,1,영업/정상,3,영업,,,,,055742 6275,,660-943,경상남도 진주시 미천면 어옥리 1266-1,경상남도 진주시 미천면 어옥로 37,660-943,청솔영농조합법인,2011.11.9 16:26,I,2018.8.31 23:59,,302749.9408,200193.4799,분뇨등관련영업관리,,,,,,,
464,가축분뇨 수집운반업,09_30_01_P,5310000,5.31E+17,2004.2.27,,1,영업/정상,3,영업,,,,,055-762-8941,,660-360,경상남도 진주시 초전동 260 농업인회관2층,경상남도 진주시 남강로 1689 (초전동),660-985,진주양돈영농조합법인,2021.2.23 8:56,U,2021.2.25 2:40,,302213.5529,190763.2797,분뇨등관련영업관리,,,,,,,
465,가축분뇨 수집운반업,09_30_01_P,5310000,5.31E+17,2016.11.16,,1,영업/정상,3,영업,,,,,055-754-3581,,,경상남도 진주시 진성면 동산리 497-4,경상남도 진주시 진성면 진의로 89,52620,진성월아농업회사법인합자회사,2016.12.16 11:44,I,2018.8.31 23:59,,311195.5425,189023.4159,분뇨등관련영업관리,,,,,,,
466,가축분뇨 수집운반업,09_30_01_P,4820000,4.82E+17,2000.11.20,,1,영업/정상,3,영업,,,,,061-722-3700,,,전라남도 순천시 용당동 576,"전라남도 순천시 용당삼산로 14, 순천광양축협본점 (용당동)",57936,순천광양축산업협동조합,2021.12.22 14:42,U,2021.12.24 2:40,,244718.0764,163914.7729,분뇨등관련영업관리,,,,,0,,0
467,가축분뇨 수집운반업,09_30_01_P,4820000,4.82E+17,2009.9.14,,1,영업/정상,3,영업,,,,,061-745-2251,,540-871,전라남도 순천시 별량면 대룡리 1192,전라남도 순천시 별량면 배재길 202,,순천광역친환경농업영농조합법인,2019.6.27 9:16,U,2019.6.29 2:40,,234344.6322,153820.2191,분뇨등관련영업관리,,,,,,,
468,가축분뇨 수집운반업,09_30_01_P,4820000,4.82E+17,2009.9.2,,1,영업/정상,3,영업,,,,,061)752-0414,,540-080,전라남도 순천시 가곡동 994-14,전라남도 순천시 안신기3길 5 (가곡동),540-080,순천시친환경액비자원화영농조합법인,2020.12.31 10:17,U,2021.1.2 2:40,,243897.9902,164116.9858,분뇨등관련영업관리,,,,,,,
469,가축분뇨 수집운반업,09_30_01_P,4450000,4.45E+17,2020.2.13,,1,영업/정상,3,영업,,,,,043-533-1738,,,충청북도 진천군 진천읍 가산리 150-19,충청북도 진천군 진천읍 가산1길 12-7,27845,산수환경개발,2022.12.16 14:38,U,2022.12.18 2:40,,241765.1435,375649.9515,분뇨등관련영업관리,,,,,0,,0
470,가축분뇨 수집운반업,09_30_01_P,5110000,5.11E+17,2020.2.14,,1,영업/정상,3,영업,,,,,,,,경상북도 상주시 낙동면 상촌리 269-2,,,마루퇴비,2020.2.17 21:08,I,2020.2.19 0:23,,313035.8545,321477.4,분뇨등관련영업관리,,,,,,,
471,가축분뇨 수집운반업,09_30_01_P,4760000,4.76E+17,2020.2.13,,1,영업/정상,3,영업,,,,,,,,전라북도 임실군 임실읍 이도리 545-1,"전라북도 임실군 임실읍 중동로 38, 2층 2호",55928,산호자원,2020.2.14 9:09,I,2020.2.18 0:23,축산분뇨 처리업,225472.3105,234746.8234,분뇨등관련영업관리,축산분뇨 처리업,,,,,,
472,가축분뇨 수집운반업,09_30_01_P,5690000,5.69E+17,2020.1.15,,1,영업/정상,3,영업,,,,,,,,세종특별자치시 조치원읍 죽림리 389 죽림푸르지오,"세종특별자치시 조치원읍 죽림본로 33-6, 104동 1304호 (죽림푸르지오)",30037,하랑 영농조합법인,2020.1.15 18:52,U,2020.1.17 2:40,폐기물 처리업,226294.1652,343269.6257,분뇨등관련영업관리,폐기물 처리업,,,,,,
473,가축분뇨 수집운반업,09_30_01_P,4050000,4.05E+17,2020.1.10,,1,영업/정상,3,영업,,,,,031-333-7821,,,경기도 용인시 처인구 양지면 남곡리 638 미성석재,"경기도 용인시 처인구 양지면 은이로 165-4, 미성석재",17161,정인,2020.1.20 9:27,I,2020.1.22 0:23,축산분뇨 처리업,224721.897,412730.0676,분뇨등관련영업관리,축산분뇨 처리업,,,,,,
474,가축분뇨 수집운반업,09_30_01_P,5080000,5.08E+17,2020.1.17,,1,영업/정상,3,영업,,,,,,,,경상북도 구미시 선산읍 노상리 48 구미선산 주공아파트 제상가 105동 제103호,"경상북도 구미시 선산읍 선주로9길 25, 구미선산 주공아파트 제상가 105동 제103호",39111,현경북퇴비,2020.11.20 14:35,U,2020.11.22 2:40,축산 관련 서비스업,316215.3879,305747.3315,분뇨등관련영업관리,축산 관련 서비스업,,,,,,
475,가축분뇨 수집운반업,09_30_01_P,5600000,5.6E+17,2022.1.12,,1,영업/정상,3,영업,,,,,5324438,,487-886,경기도 포천시 영중면 영평리 712,경기도 포천시 영중면 가영로535번길 155,11130,영평영송영농조합법인,2023.3.29 17:42,U,2023.4.1 2:40,,217267.9574,501259.1932,분뇨등관련영업관리,,,,,0,,0
476,가축분뇨 수집운반업,09_30_01_P,5530000,5.53E+17,2021.12.16,,1,영업/정상,3,영업,,,,,,,,경기도 화성시 향남읍 수직리 71-5,경기도 화성시 향남읍 수직2길 12,18625,논밭중기 주식회사,2022.10.12 17:24,U,2022.10.14 2:40,폐기물 수집운반업,199338.6821,402648.0698,분뇨등관련영업관리,폐기물 수집운반업,,,,0,,0
477,가축분뇨 수집운반업,09_30_01_P,5530000,5.53E+17,2021.10.1,,1,영업/정상,3,영업,,,,,,,,경기도 화성시 향남읍 수직리 71-5,경기도 화성시 향남읍 수직2길 12,18625,논밭중기 주식회사,2021.12.17 13:59,I,2021.12.19 0:22,폐기물 수집운반업,199338.6821,402648.0698,분뇨등관련영업관리,폐기물 수집운반업,,,,0,,0
478,가축분뇨 수집운반업,09_30_01_P,4550000,4.55E+17,2022.1.18,,1,영업/정상,3,영업,,,,,041-752-5016,,,충청남도 금산군 금산읍 중도리 41-5,충청남도 금산군 금산읍 인삼로 151,32738,금산한돈영농조합법인,2022.1.19 11:12,I,2022.1.21 0:22,축산 관련 서비스업,244787.7993,289271.9317,분뇨등관련영업관리,축산 관련 서비스업,,,,0,,0
479,가축분뇨 수집운반업,09_30_01_P,4680000,4.68E+17,2021.12.16,,1,영업/정상,3,영업,,,,,,,,전라북도 익산시 왕궁면 온수리 18-158,전라북도 익산시 왕궁면 칠복동길 1,54579,익산금오신촌축산인협의회 영농조합법인,2023.7.13 18:22,U,2023.7.15 2:40,축산분뇨 처리업,207424.3211,270450.5464,분뇨등관련영업관리,축산분뇨 처리업,,,,0,,0
480,가축분뇨 수집운반업,09_30_01_P,4880000,4.88E+17,2022.1.7,,1,영업/정상,3,영업,,,,,,,,전라남도 고흥군 고흥읍 남계리 422-4,전라남도 고흥군 고흥읍 고흥로 1811,59535,농업회사법인(주)미래농축산,2023.7.28 16:25,U,2023.7.30 2:40,,226480.1326,123678.6782,분뇨등관련영업관리,,,,,0,,0
481,가축분뇨 수집운반업,09_30_01_P,4860000,4.86E+17,2021.12.30,,1,영업/정상,3,영업,,,,,,,,전라남도 곡성군 곡성읍 읍내리 786-15,전라남도 곡성군 곡성읍 중앙로 77,57537,봉황,2021.12.30 16:36,I,2022.1.1 0:22,토목 건설업,226430.546,197842.2269,분뇨등관련영업관리,토목 건설업,,,,0,,0
482,가축분뇨 수집운반업,09_30_01_P,4520000,4.52E+17,1998.3.4,,1,영업/정상,3,영업,,,,,041-542-9483,,,충청남도 아산시 신창면 행목리 355-16,충청남도 아산시 신창면 순천향로 152-5,31537,가나위생,2023.1.10 13:00,U,2023.1.12 2:40,,195099.539,362813.9171,분뇨등관련영업관리,,,,,0,,0
483,가축분뇨 수집운반업,09_30_01_P,4520000,4.52E+17,2003.8.11,,1,영업/정상,3,영업,,,,,041 5433255,,336-861,충청남도 아산시 음봉면 동암리 432-1,,,자연환경,2020.9.16 16:21,U,2020.9.18 2:40,,,,분뇨등관련영업관리,,,,,,,
484,가축분뇨 수집운반업,09_30_01_P,4520000,4.52E+17,2005.4.11,,1,영업/정상,3,영업,,,,,,,,충청남도 아산시 신창면 행목리 497 아산친오애아파트 102동 803호,"충청남도 아산시 신창면 행목로 217, 102동 803층 (아산친오애아파트)",31533,온양정화,2019.8.28 11:52,U,2019.8.30 2:40,,195737.7436,364618.3311,분뇨등관련영업관리,,,,,,,
485,가축분뇨 수집운반업,09_30_01_P,4520000,4.52E+17,2008.9.26,,1,영업/정상,3,영업,,,,,5429170,,336-914,충청남도 아산시 도고면 봉농리 554-1,,,미래자원영농조합법인,2016.6.2 8:56,I,2018.8.31 23:59,,187434.0012,361226.0757,분뇨등관련영업관리,,,,,,,
486,가축분뇨 수집운반업,09_30_01_P,4520000,4.52E+17,2014.7.18,,1,영업/정상,3,영업,,,,,041-546-0360,,,충청남도 아산시 신창면 수장리 48-132 외 5필지,,,농업회사법인 바이오에너지팜아산(주),2014.11.28 14:38,I,2018.8.31 23:59,분뇨 처리업,197643.6291,366908.7706,분뇨등관련영업관리,분뇨 처리업,,,,,,
487,가축분뇨 수집운반업,09_30_01_P,5240000,5.24E+17,2016.9.22,,1,영업/정상,3,영업,,,,,054-672-1459,,,경상북도 봉화군 물야면 북지리 663-3,경상북도 봉화군 물야면 문수로 427,36206,현대친환경,2022.8.29 17:33,U,2022.8.31 2:40,축산 관련 서비스업,354955.6004,382293.2409,분뇨등관련영업관리,축산 관련 서비스업,,,,0,,0
488,가축분뇨 수집운반업,09_30_01_P,5470000,5.47E+17,2012.5.14,,1,영업/정상,3,영업,,,,,,,,경상남도 거창군 고제면 궁항리 1715,경상남도 거창군 고제면 고제로 303-47 (해성농장),50112,푸른들액비영농조합법인,2020.2.4 10:49,U,2020.2.6 2:40,,279022.2742,259602.2243,분뇨등관련영업관리,,,,,,,
489,가축분뇨 수집운반업,09_30_01_P,5470000,5.47E+17,2009.12.4,,1,영업/정상,3,영업,,,,,9449903,,670-821,경상남도 거창군 웅양면 신촌리 384,경상남도 거창군 웅양면 개화길 27-57,,북부환경,2016.1.28 17:07,I,2018.8.31 23:59,"하수, 분뇨 및 축산폐기물 처리업",282412.4571,263911.0716,분뇨등관련영업관리,"하수, 분뇨 및 축산폐기물 처리업",,,,,,
490,가축분뇨 수집운반업,09_30_01_P,5470000,5.47E+17,2009.11.27,,1,영업/정상,3,영업,,,,,9449903,,670-821,경상남도 거창군 웅양면 신촌리 384,경상남도 거창군 웅양면 개화길 27-57,,북부환경,2011.8.26 14:40,I,2018.8.31 23:59,"하수, 분뇨 및 축산폐기물 처리업",282412.4571,263911.0716,분뇨등관련영업관리,"하수, 분뇨 및 축산폐기물 처리업",,,,,,
491,가축분뇨 수집운반업,09_30_01_P,5470000,5.47E+17,2016.1.29,,1,영업/정상,3,영업,,,,,,,,,경상남도 거창군 웅양면 개화길 27-57,50113,바이오환경,2022.5.2 18:42,U,2022.5.4 2:40,,282412.4571,263911.0716,분뇨등관련영업관리,,,,,0,,0
492,가축분뇨 수집운반업,09_30_01_P,5540000,5.54E+17,2004.9.16,,1,영업/정상,3,영업,,,,,763-2155,,,경기도 광주시 오포읍 매산리 191-11,경기도 광주시 오포읍 매자리길 94-45,12798,(주)늘푸른환경,2022.3.18 17:20,U,2022.3.20 2:40,,,,분뇨등관련영업관리,,,,,0,,0
493,가축분뇨 수집운반업,09_30_01_P,4750000,4.75E+17,2007.9.27,,1,영업/정상,3,영업,,,,,063-351-0013,,,전라북도 장수군 장계면 명덕리 175-4,전라북도 장수군 장계면 반송길 5-8,55620,장수위생공사,2018.12.4 11:22,U,2018.12.6 2:40,,258090.7239,247878.9425,분뇨등관련영업관리,,,,,,,
494,가축분뇨 수집운반업,09_30_01_P,4750000,4.75E+17,2007.9.27,,1,영업/정상,3,영업,,,,,633510909,,,전라북도 장수군 장수읍 장수리 475-5,전라북도 장수군 장수읍 장천로 184,,삼성위생공사,2017.1.2 9:48,I,2018.8.31 23:59,,246922.7077,238868.7787,분뇨등관련영업관리,,,,,,,
495,가축분뇨 수집운반업,09_30_01_P,4770000,4.77E+17,2002.5.20,,1,영업/정상,3,영업,,,,,,,595-804,전라북도 순창군 순창읍 백산리 65,전라북도 순창군 순창읍 신촌길 112-8,,백산농장,2009.1.12 10:47,I,2018.8.31 23:59,,211038.905,208716.5198,분뇨등관련영업관리,,,,,,,
496,가축분뇨 수집운반업,09_30_01_P,4770000,4.77E+17,2008.12.2,,1,영업/정상,3,영업,,,,,,,595-804,전라북도 순창군 순창읍 장덕리 209-1,전라북도 순창군 순창읍 장덕로 67,,순창축산,2008.12.29 16:04,I,2018.8.31 23:59,축산관련 서비스업,213410.7974,209409.6115,분뇨등관련영업관리,축산관련 서비스업,,,,,,
497,가축분뇨 수집운반업,09_30_01_P,4770000,4.77E+17,2001.1.6,,1,영업/정상,3,영업,,,,,,,,전라북도 순창군 쌍치면 전암리 537,,,쌍치농장,2009.1.12 10:46,I,2018.8.31 23:59,축산관련 서비스업,200355.5544,221445.2324,분뇨등관련영업관리,축산관련 서비스업,,,,,,
498,가축분뇨 수집운반업,09_30_01_P,4770000,4.77E+17,2011.5.23,,1,영업/정상,3,영업,,,,,061-363-5911,,,전라북도 순창군 풍산면 한내리 8-3,전라북도 순창군 풍산면 월파로 533-3,56055,대농영농조합법인,2023.3.29 16:47,U,2023.4.1 2:40,,215932.6732,203600.0815,분뇨등관련영업관리,,,,,0,,0
